prvdr_num,prvdr_name,prvdr_address,city,state,prov_region,zip,CBSA_CD,MSA_CD,ownership,urban_rural,teaching,UCN,beds_grp,org_npi_num,IDN,IDN_parent,Covid_payment
450188,ETMC CLARKSVILLE,3000 W MAIN ST,CLARKSVILLE,TX,SOUTH,75426,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450191,ST DAVIDS GEORGETOWN HOSPITAL,2000 SCENIC DR,GEORGETOWN,TX,SOUTH,78626,12420,12420,HOSPITAL DISTRICT OR AUTHORITY,URBAN,NO,NA,100-199,NA,NA,NA,0
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,SOUTH,76645,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,6697,000-099,1093786204,Community Health Systems (CHS),Community Health Systems (CHS),0
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,"6720 BERTNER AVE, STE MC1-266",HOUSTON,TX,SOUTH,77030,26420,26420,CHURCH,URBAN,YES,55427,500+,1184622847,CHI St Lukes Health (FKA: St Lukes Episcopal Health System),Catholic Health Initiatives (CHI),0
450194,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,501 S RAGSDALE,JACKSONVILLE,TX,SOUTH,75766,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,3679,000-099,1730697350,East Texas Medical Center (ETMC) Regional Healthcare System,NA,0
450195,MAINLAND CENTER HOSPITAL,6801 LOWRY EXPRESSWAY,TEXAS CITY,TX,SOUTH,77592,26420,26420,LOCAL,URBAN,NO,NA,300-399,NA,NA,NA,0
450196,PARIS REGIONAL MEDICAL CENTER,865 DESHONG DR,PARIS,TX,SOUTH,75460,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,4183,300-399,1063411767,RCCH HealthCare Partners (FKA RegionalCare Hospital Partners),RCCH HealthCare Partners (FKA RegionalCare Hospital Partners),0
450197,PASADENA GENERAL HOSPITAL,1004 SEYMOUR,PASADENA,TX,SOUTH,77506,26420,26420,PRIVATE (FOR PROFIT),URBAN,YES,NA,100-199,NA,NA,NA,0
450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,TEXARKANA,TX,SOUTH,75501,45500,45500,PHYSICIAN OWNERSHIP,URBAN,NO,3675,300-399,1114903523,IASIS Healthcare,NA,0
450201,REEVES COUNTY HOSPITAL DISTRICT,2323 TEXAS STREET,PECOS,TX,SOUTH,79772,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450203,MEDICAL CITY WEATHERFORD,713 E ANDERSON ST,WEATHERFORD,TX,SOUTH,76086,23104,23104,PRIVATE (FOR PROFIT),URBAN,NO,1024470,000-099,1417471467,Community Health Systems (CHS),Community Health Systems (CHS),0
450206,MARY E DICKERSON MEMORIAL HOSPITAL,1001 DICKERSON DR,JASPER,TX,SOUTH,75951,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450207,MESQUITE PHYSICIANS HOSPITAL,1527 N GALLOWAY,MESQUITE,TX,SOUTH,75149,19124,19124,PRIVATE (NOT FOR PROFIT),URBAN,NO,NA,100-199,NA,NA,NA,0
450208,HALL BENNETT MEMORIAL HOSPITAL,411 EAST 9TH STREET,BIG SPRING,TX,SOUTH,79720,99945,45,OTHER (SPECIFY),RURAL,NO,NA,000-099,NA,NA,NA,0
450210,UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,409 COTTAGE RD,CARTHAGE,TX,SOUTH,75633,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,5545,000-099,1538667035,East Texas Medical Center (ETMC) Regional Healthcare System,NA,0
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,1201 WEST FRANK STREET,LUFKIN,TX,SOUTH,75901,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,3680,200-299,1396746129,CHI St Lukes Health Memorial (FKA: Memorial Health System Of East Texas),Catholic Health Initiatives (CHI),0
450213,UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,SAN ANTONIO,TX,SOUTH,78229,41700,41700,HOSPITAL DISTRICT OR AUTHORITY,URBAN,YES,5615,500+,1821011248,University Health System,NA,0
450217,HALL COUNTY HOSPITAL,1800 N BOYKIN DR,MEMPHIS,TX,SOUTH,79245,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450218,OVERALL-MORRIS MEMORIAL HOSPITAL,310 S PECOS ST,COLEMAN,TX,SOUTH,76834,99945,45,CHURCH,RURAL,NO,NA,000-099,NA,NA,NA,0
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,200 W OLLIE,LLANO,TX,SOUTH,78643,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,11886,000-099,1326349986,Baylor Scott & White - Central Texas (FKA Scott & White Memorial Healthcare),Baylor Scott & White Health,0
450221,MEMORIAL HOSPITAL,224 E SECOND STREET,DUMAS,TX,SOUTH,79029,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,9870,000-099,NA,NA,NA,0
450222,HCA HOUSTON HEALTHCARE CONROE,504 MEDICAL CENTER BLVD,CONROE,TX,SOUTH,77304,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,5591,300-399,1962455816,HCA Gulf Coast Division,Hospital Corporation of America (HCA),0
450224,MOTHER FRANCES HOSPITAL- WINNSBORO,719 WEST COKE ROAD,WINNSBORO,TX,SOUTH,75494,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,SOUTH,79601,10180,10180,PRIVATE (NOT FOR PROFIT),URBAN,NO,3727,500+,1528064649,Hendrick Health,NA,0
450230,ARCHER COUNTY HOSPITAL,410 E CHESTNUT,ARCHER CITY,TX,SOUTH,76351,48660,48660,LOCAL,URBAN,NO,NA,000-099,NA,NA,NA,0
450231,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,TX,SOUTH,79106,11100,11100,PRIVATE (FOR PROFIT),URBAN,YES,3723,400-499,1407191984,Ardent (FKA: Ardent Health Services),Ardent (FKA: Ardent Health Services),0
450234,COMANCHE COUNTY MEDICAL CENTER,10201 HWY 16,COMANCHE,TX,SOUTH,76442,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,SOUTH,78629,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,11612,000-099,1932108214,NA,NA,0
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,115 AIRPORT RD,SULPHUR SPRINGS,TX,SOUTH,75482,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,8620,000-099,1033568621,CHRISTUS Trinity Mother Frances Health System,CHRISTUS Health,0
450237,CHRISTUS SANTA ROSA MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,SOUTH,78229,41700,41700,CHURCH,URBAN,YES,3713,500+,1194787218,Christus Santa Rosa Health System,CHRISTUS Health,0
450239,CORYELL MEMORIAL HEALTHCARE SYSTEM,1507 W MAIN STREET,GATESVILLE,TX,SOUTH,76528,28660,28660,HOSPITAL DISTRICT OR AUTHORITY,URBAN,NO,NA,000-099,NA,NA,NA,0
450241,FAITH COMMUNITY HOSPITAL,215 CHISHOLM TRAIL,JACKSBORO,TX,SOUTH,76458,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,11766,000-099,1790777696,NA,NA,0
450242,FOARD COUNTY HOSPITAL DISTRICT,118 N 1ST ST BOX 355,CROWELL,TX,SOUTH,79227,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450243,HAMLIN MEMORIAL HOSPITAL,632 N W SECOND STREET,HAMLIN,TX,SOUTH,79520,10180,10180,HOSPITAL DISTRICT OR AUTHORITY,URBAN,NO,11659,000-099,1396739710,NA,NA,0
450246,PALACIOUS COMMUNITY MEDICAL CENTER,310 GREEN AVE BOX 859,PALACIOS,TX,SOUTH,77465,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450248,ST ELIZABETH HOSPITAL OF HOUSTON,4514 LYONS AVE,HOUSTON,TX,SOUTH,77020,26420,26420,CHURCH,URBAN,NO,NA,000-099,NA,NA,NA,0
450249,HARDEMAN COUNTY MEMORIAL HOSPITAL,402 MERCER ST,QUANAH,TX,SOUTH,79252,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450250,THROCKMORTON COUNTY MEM HOSPITAL,1100 N MINTER AVE BOX 729,THROCKMORTON,TX,SOUTH,76483,99945,45,LOCAL,RURAL,NO,NA,000-099,NA,NA,NA,0
450253,BELLVILLE ST JOSEPH HEALTH CENTER,44 N CUMMINGS ST,BELLVILLE,TX,SOUTH,77418,26420,26420,HOSPITAL DISTRICT OR AUTHORITY,URBAN,NO,11201,000-099,1477857332,CHI St Joseph Health System,Catholic Health Initiatives (CHI),0
450256,BUNA MEDICAL CENTER HOSPITAL,P O BOX 1088 HWY 96N,BUNA,TX,SOUTH,77612,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450258,PARKVIEW HOSPITAL,901 SWEETWATER PO BOX 1030,WHEELER,TX,SOUTH,79096,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450259,DOCTORS HOSPITAL EAST LOOP,9339 NORTH LOOP EAST,HOUSTON,TX,SOUTH,77029,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,NA,100-199,NA,NA,NA,0
450261,WORTHAM HOSPITAL,S HIGHWAY 14 BOX 428,WORTHAM,TX,SOUTH,76693,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450263,TRINITY MEMORIAL HOSPITAL,900 PROSPECT DR BOX 471,TRINITY,TX,SOUTH,75862,99945,45,OTHER (SPECIFY),RURAL,NO,NA,000-099,NA,NA,NA,0
450264,SWISHER MEMORIAL HOSPITAL,539 SOUTHEAST SECOND STREET,TULIA,TX,SOUTH,79088,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450267,EDWARDS CO MEM HOSP,AUSTIN ST BOX 38,ROCKSPRINGS,TX,SOUTH,78880,99945,45,LOCAL,RURAL,NO,NA,000-099,NA,NA,NA,0
450268,SOUTHWEST DALLAS HOSPITAL,233 WEST 10TH AT MADISON,DALLAS,TX,SOUTH,75208,19124,19124,PRIVATE (FOR PROFIT),URBAN,YES,NA,000-099,NA,NA,NA,0
450269,PLAINS MEMORIAL HOSPITAL,310 W HALSELL ST BOX 278,DIMMITT,TX,SOUTH,79027,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450270,LAKE WHITNEY MEDICAL CENTER,200 N SAN JACINTO STREET,WHITNEY,TX,SOUTH,76692,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450271,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DRIVE,DECATUR,TX,SOUTH,76234,23104,23104,HOSPITAL DISTRICT OR AUTHORITY,URBAN,NO,82057,000-099,1124076401,Wise Regional Health System,NA,0
450272,CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,SOUTH,78666,12420,12420,PRIVATE (NOT FOR PROFIT),URBAN,NO,6733,100-199,1447883301,Adventist Health System,Adventist Health System,0
450275,DAVID GRANBERRY MEMORIAL HOSPITAL,CRAIG AND WILLIS STS BOX 38,NAPLES,TX,SOUTH,75568,99945,45,OTHER (SPECIFY),RURAL,NO,NA,000-099,NA,NA,NA,0
450276,CLAY COUNTY MEMORIAL HOSPITAL,310 W SOUTH STREET,HENRIETTA,TX,SOUTH,76365,48660,48660,OTHER (SPECIFY),URBAN,NO,NA,000-099,NA,NA,NA,0
450278,CHILLICOTHE HOSPITAL,303 AVE I BOX 370,CHILLICOTHE,TX,SOUTH,79225,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450280,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,2300 MARIE CURIE DRIVE,GARLAND,TX,SOUTH,75042,19124,19124,FEDERAL,URBAN,NO,4181,200-299,1134127749,Baylor Scott & White Health - North Texas,Baylor Scott & White Health,0
450281,BOHNE MEMORIAL HOSPITAL,700 MEDICAL PKWY,BRENHAM,TX,SOUTH,77833,99945,45,OTHER (SPECIFY),RURAL,NO,NA,000-099,NA,NA,NA,0
450282,WEST PLAINS MEDICAL CENTER INC,708 S 1ST ST,MULESHOE,TX,SOUTH,79347,99945,45,OTHER (SPECIFY),RURAL,NO,NA,000-099,NA,NA,NA,0
450283,COZBY GERMANY HOSPITAL,707 N WALDRIP,GRAND SALINE,TX,SOUTH,75140,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450284,MKT RAILROAD EMPLOYEES HOSP,1029 W WASHINGTON,DENISON,TX,SOUTH,75020,43300,43300,OTHER (SPECIFY),URBAN,NO,NA,000-099,NA,NA,NA,0
450286,GRIMES ST JOSEPH HEALTH CENTER,210 SOUTH JUDSON,NAVASOTA,TX,SOUTH,77868,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450288,DELEON HOSPITAL,407 S TEXAS ST BOX 319,DE LEON,TX,SOUTH,76444,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450289,HARRIS HEALTH SYSTEM,2525 HOLLY HALL,HOUSTON,TX,SOUTH,77054,26420,26420,HOSPITAL DISTRICT OR AUTHORITY,URBAN,YES,5586,500+,1205900370,Harris Health System (Harris County Hospital District),Harris Health System (Harris County Hospital District),0
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,TX,SOUTH,75142,19124,19124,PRIVATE (NOT FOR PROFIT),URBAN,NO,6677,000-099,1457382798,Texas Health Resources,NA,0
450293,FRIO REGIONAL HOSPITAL,200 S IH 35,PEARSALL,TX,SOUTH,78061,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,YES,12139,000-099,1952308132,NA,NA,0
450296,CLEVELAND REGIONAL MEDICAL CTR,300 E CROCKETT,CLEVELAND,TX,SOUTH,77327,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,NA,100-199,NA,NA,NA,0
450297,TWIN OAKS MEDICAL CENTER,2919 MARKUM DRIVE,HALTOM CITY,TX,SOUTH,76117,23104,23104,PRIVATE (FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450299,CHI ST JOSEPH HEALTH COLLEGE STATION HOSPITAL,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,SOUTH,77842,17780,17780,PRIVATE (FOR PROFIT),URBAN,NO,6725,100-199,1467403477,Community Health Systems (CHS),Community Health Systems (CHS),0
450300,YORKTOWN MEMORIAL HOSPITAL,728 WEST MAIN STREET,YORKTOWN,TX,SOUTH,78164,99945,45,CHURCH,RURAL,NO,NA,000-099,NA,NA,NA,0
450303,CROSBYTON CLINIC HOSPITAL,710 WEST MAIN STREET,CROSBYTON,TX,SOUTH,79322,31180,31180,OTHER (SPECIFY),URBAN,NO,NA,000-099,NA,NA,NA,0
450305,STERLING COUNTY HOSPITAL,ENNIS AND WAXAHACHIE BOX 3,STERLING CITY,TX,SOUTH,76951,99945,99945,LOCAL,URBAN,NO,NA,000-099,NA,NA,NA,0
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,SOUTH,79553,10180,10180,HOSPITAL DISTRICT OR AUTHORITY,URBAN,NO,12403,000-099,1649224825,NA,NA,0
450307,MARTIN COUNTY HOSPITAL DISTRICT,610 N ST PETER ST BOX 640,STANTON,TX,SOUTH,79782,33260,33260,HOSPITAL DISTRICT OR AUTHORITY,URBAN,NO,NA,000-099,NA,NA,NA,0
450309,MEDINA COMMUNITY HOSPITAL,3100 AVENUE E,HONDO,TX,SOUTH,78861,41700,41700,LOCAL,URBAN,NO,NA,000-099,NA,NA,NA,0
450311,OVERTON MEDICAL CENTER,911 SOUTH HELEN,OVERTON,TX,SOUTH,75684,30980,30980,LOCAL,URBAN,NO,NA,000-099,NA,NA,NA,0
450312,MEDICAL ARTS HOSP OF HOUSTON INC,1215 WALKER AVE,HOUSTON,TX,SOUTH,77002,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,NA,100-199,NA,NA,NA,0
450313,NEWARK METHODIST HOSP,1109 E 5TH AVE,EL PASO,TX,SOUTH,79901,21340,21340,CHURCH,URBAN,NO,NA,000-099,NA,NA,NA,0
450315,VISTA HOSPITAL OF DALLAS,2696 WEST WALNUT STREET,GARLAND,TX,SOUTH,75042,19124,19124,PRIVATE (FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450317,SAN SABA HOSPITAL,2005 WEST WALLACE,SAN SABA,TX,SOUTH,76877,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450319,MERIDIAN HOSPITAL,1114 N MAIN ST,MERIDIAN,TX,SOUTH,76665,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450320,ROSEWOOD MEDICAL CENTER,9200 WESTHEIMER,HOUSTON,TX,SOUTH,77063,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,NA,200-299,NA,NA,NA,0
450321,FISHER COUNTY HOSPITAL DISTRICT,DRAWER F ROBY HIGHWAY 70,ROTAN,TX,SOUTH,79546,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450322,PECOS COUNTY GENERAL HOSPITAL,305 WEST 5TH STREET,IRAAN,TX,SOUTH,79744,99945,45,LOCAL,RURAL,NO,NA,000-099,NA,NA,NA,0
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,SOUTH,75020,43300,43300,PRIVATE (FOR PROFIT),URBAN,NO,73480,300-399,1851390967,Universal Health Services,Universal Health Services,0
450325,FAMILY HOSPITAL CENTER,2828 W 27TH PO BOX 7408 79114,AMARILLO,TX,SOUTH,79109,11100,11100,PRIVATE (NOT FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450327,SHAMROCK GENERAL HOSPITAL,1000 S MAIN ST,SHAMROCK,TX,SOUTH,79079,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450328,SHELBY GENERAL HOSPITAL,114 HURST,CENTER,TX,SOUTH,75935,99945,45,LOCAL,RURAL,NO,NA,000-099,NA,NA,NA,0
450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,SOUTH,77469,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,3702,200-299,1700883196,OakBend Medical Center Health System,NA,0
450331,CHERRY LANE HOSP,701 S CHERRY LN,FORT WORTH,TX,SOUTH,76108,23104,23104,PRIVATE (FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450332,HARRIS METHODIST DUBLIN,205 N PATRICK ST,DUBLIN,TX,SOUTH,76446,99945,45,CHURCH,RURAL,NO,NA,000-099,NA,NA,NA,0
450333,SUN BELT REGIONAL MED CENTER-EAST,15101 EAST FREEWAY,CHANNELVIEW,TX,SOUTH,77530,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450334,BALLINGER MEMORIAL HOSPITAL INC,608 AVENUE B,BALLINGER,TX,SOUTH,76821,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450337,EAST TEXAS MEDICAL CENTER RUSK,500 NORTH BONNER,RUSK,TX,SOUTH,75785,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450338,KARNES CITY HOSPITAL INC,700 HIGHWAY 80,KARNES CITY,TX,SOUTH,78118,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,SOUTH,76904,41660,41660,PRIVATE (FOR PROFIT),URBAN,NO,7074,100-199,1194776104,Community Health Systems (CHS),Community Health Systems (CHS),0
450341,MEDICAL CENTER OF WINNIE INC,BROADWAY AT CAMPBELL BOX 208,WINNIE,TX,SOUTH,77665,26420,26420,PRIVATE (NOT FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450342,OMNI HOSPITAL & MEDICAL CENTER,8214 HOMESTEAD RD,HOUSTON,TX,SOUTH,77028,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450343,HAMILTON GENERAL HOSPITAL,400 N BROWN AVE,HAMILTON,TX,SOUTH,76531,99945,45,OTHER (SPECIFY),RURAL,NO,NA,000-099,NA,NA,NA,0
450346,BAPTIST BEAUMONT HOSPITAL,3080 COLLEGE STREET,BEAUMONT,TX,SOUTH,77701,13140,13140,PRIVATE (NOT FOR PROFIT),URBAN,NO,28565,400-499,1093744187,Baptist Hospitals of Southeast Texas,Community Hospital Corporation (CHC),0
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,SOUTH,76661,47380,47380,PRIVATE (NOT FOR PROFIT),URBAN,NO,14097,000-099,1841294246,NA,NA,0
450349,BAYLOR MEDICAL CENTER AT ENNIS,803 WEST LAMPASAS,ENNIS,TX,SOUTH,75119,19124,19124,CHURCH,URBAN,NO,NA,000-099,NA,NA,NA,0
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,411 N BELKNAP ST,STEPHENVILLE,TX,SOUTH,76401,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,9829,000-099,1922031541,Texas Health Resources,NA,0
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,SOUTH,75401,19124,19124,HOSPITAL DISTRICT OR AUTHORITY,URBAN,NO,5541,100-199,1598750721,Hunt Regional Healthcare,NA,0
450353,ALICE REGIONAL HOSPITAL,2500 EAST MAIN,ALICE,TX,SOUTH,78332,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,100-199,NA,NA,NA,0
450355,COON MEMORIAL HOSPITAL AND HOME,1411 DENVER AVE,DALHART,TX,SOUTH,79022,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450357,LOCKHART HOSPITAL,901 BOIS D ARC ST,LOCKHART,TX,SOUTH,78644,12420,12420,PRIVATE (FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450358,HOUSTON METHODIST HOSPITAL,6565 FANNIN,HOUSTON,TX,SOUTH,77030,26420,26420,PRIVATE (NOT FOR PROFIT),URBAN,YES,3693,500+,1548387418,Houston Methodist (FKA: Methodist Hospital System),NA,0
450359,NORTHPARK HOSPITAL,9005 MARKS,EL PASO,TX,SOUTH,79904,21340,21340,PRIVATE (FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450362,ASCENSION SETON HIGHLAND LAKES,3201 SOUTH WATER STREET,BURNET,TX,SOUTH,78611,99945,45,CHURCH,RURAL,NO,NA,000-099,NA,NA,NA,0
450365,DALLAS MEMORIAL HOSPITAL,5003 ROSS AVE,DALLAS,TX,SOUTH,75206,19124,19124,PRIVATE (FOR PROFIT),URBAN,YES,NA,100-199,NA,NA,NA,0
450366,SAM HOUSTON MEMORIAL HOSPITAL,1615 HILLENDAHL BLVD,HOUSTON,TX,SOUTH,77055,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,NA,200-299,NA,NA,NA,0
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,SOUTH,79201,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,9872,000-099,1326079534,NA,NA,0
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,COLUMBUS,TX,SOUTH,78934,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,13095,000-099,1740238641,NA,NA,0
450371,DOCTORS MEMORIAL HOSPITAL,1400 WEST SOUTHWEST LOOP 323,TYLER,TX,SOUTH,75701,46340,46340,OTHER (SPECIFY),URBAN,NO,NA,000-099,NA,NA,NA,0
450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,2400 N INTERSTATE HIGHWAY 35E,WAXAHACHIE,TX,SOUTH,75165,19124,19124,PRIVATE (NOT FOR PROFIT),URBAN,NO,3662,100-199,1265430177,Baylor Scott & White Health - North Texas,Baylor Scott & White Health,0
450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,500 S STATE HWY 37,MOUNT VERNON,TX,SOUTH,75457,99945,45,OTHER (SPECIFY),RURAL,NO,NA,000-099,NA,NA,NA,0
450374,COCHRAN MEMORIAL HOSPITAL,201 EAST GRANT,MORTON,TX,SOUTH,79346,99945,45,HOSPITAL DISTRICT OR AUTHORITY,RURAL,NO,NA,000-099,NA,NA,NA,0
450376,CONCHO VALLEY REGIONAL HOSPITAL,2018 PULLIAM ST,SAN ANGELO,TX,SOUTH,76905,41660,41660,PRIVATE (FOR PROFIT),URBAN,NO,NA,100-199,NA,NA,NA,0
450378,TWELVE OAKS MEDICAL CENTER,6700 BELLAIRE,HOUSTON,TX,SOUTH,77074,26420,26420,PRIVATE (FOR PROFIT),URBAN,NO,NA,100-199,NA,NA,NA,0
450379,DALLAS MEDICAL CENTER,7 MEDICAL PARKWAY,DALLAS,TX,SOUTH,75234,19124,19124,PRIVATE (FOR PROFIT),URBAN,NO,1232482,100-199,1861690364,Prime Healthcare Services,Prime Healthcare Services,0
450381,SETON EDGAR B DAVIS,130 HAYS STREET,LULING,TX,SOUTH,78648,12420,12420,LOCAL,URBAN,NO,NA,000-099,NA,NA,NA,0
450382,MINEOLA GEN HOSPITAL INC,807 MIMOSA DR BOX 656,MINEOLA,TX,SOUTH,75773,99945,45,PRIVATE (FOR PROFIT),RURAL,NO,NA,000-099,NA,NA,NA,0
450389,UT HEALTH EAST TEXAS ATHENS HOSPITAL,2000 SOUTH PALESTINE ST,ATHENS,TX,SOUTH,75751,99945,45,PRIVATE (NOT FOR PROFIT),RURAL,NO,70914,100-199,1356320873,East Texas Medical Center (ETMC) Regional Healthcare System,NA,0
450391,"LAKEWOOD HOSPITAL,THE",1600 ABRAMS RD,DALLAS,TX,SOUTH,75214,19124,19124,PRIVATE (FOR PROFIT),URBAN,NO,NA,000-099,NA,NA,NA,0
450393,COMMUNITY SPECIALTY HOSPITAL,1111 GALLAGHER ROAD,SHERMAN,TX,SOUTH,75090,43300,43300,PRIVATE (NOT FOR PROFIT),URBAN,YES,NA,100-199,NA,NA,NA,0
450394,WESTPARK MEDICAL CENTER,130 SOUTH CENTRAL EXPRESSWAY,MCKINNEY,TX,SOUTH,75069,19124,19124,OTHER (SPECIFY),URBAN,NO,NA,000-099,NA,NA,NA,0
